GDLIN,OBRAT,BLACK,HISPAN,MARRIED,LOANPRC,fit,se.fit,residual.scale,UL,LL,PredictedProb,RACE
Meets guidelines,93,1,0,Not Married,75.44244799788136,-0.019022752010787958,0.7045177374076573,1,0.7960572865519655,0.19783554831076325,0.4952444554019042,non-Hispanic Black
Meets guidelines,94,1,0,Not Married,75.44244799788136,-0.049417248406755654,0.71500748736269,1,0.794455991192365,0.1898735651779064,0.487648201453342,non-Hispanic Black
Meets guidelines,95,1,0,Not Married,75.44244799788136,-0.07981174480272335,0.7255196634901759,1,0.7928526139359181,0.1821527019104171,0.4800576485985924,non-Hispanic Black
Meets guidelines,0,1,0,Married,75.44244799788136,3.246628792870006,0.4569822460425323,1,0.9843623714279506,0.9130091999482677,0.9625517839486816,non-Hispanic Black
Meets guidelines,1,1,0,Married,75.44244799788136,3.216234296474038,0.4475873062303489,1,0.9835930209164557,0.91205295461213,0.9614406526904722,non-Hispanic Black
Meets guidelines,2,1,0,Married,75.44244799788136,3.1858398000780705,0.43827916977936643,1,0.9827893592503796,0.9110734383103148,0.9602979127444289,non-Hispanic Black
Meets guidelines,3,1,0,Married,75.44244799788136,3.1554453036821024,0.4290634860832709,1,0.9819502664038001,0.9100692586061224,0.9591227465752987,non-Hispanic Black
Meets guidelines,4,1,0,Married,75.44244799788136,3.1250508072861343,0.4199463417876807,1,0.9810746384494861,0.9090389026822044,0.9579143204011109,non-Hispanic Black
Meets guidelines,5,1,0,Married,75.44244799788136,3.094656310890167,0.41093429564258793,1,0.9801613963680341,0.9079807255850756,0.9566717841739416,non-Hispanic Black
Meets guidelines,6,1,0,Married,75.44244799788136,3.064261814494199,0.40203441538402174,1,0.9792094960656299,0.9068929373423684,0.9553942715833731,non-Hispanic Black
Meets guidelines,7,1,0,Married,75.44244799788136,3.0338673180982307,0.39325431648560744,1,0.9782179396991967,0.905773588878428,0.9540809000842417,non-Hispanic Black
Meets guidelines,8,1,0,Married,75.44244799788136,3.0034728217022635,0.38460220251506677,1,0.9771857884024042,0.9046205566617923,0.9527307709503241,non-Hispanic Black
Meets guidelines,9,1,0,Married,75.44244799788136,2.9730783253062953,0.3760869066955222,1,0.9761121764954516,0.9034315260314909,0.9513429693556784,non-Hispanic Black
Meets guidelines,10,1,0,Married,75.44244799788136,2.942683828910328,0.36771793410120807,1,0.9749963272441248,0.9022039731695105,0.9499165644854145,non-Hispanic Black
Meets guidelines,11,1,0,Married,75.44244799788136,2.91228933251436,0.3595055037061357,1,0.9738375702073866,0.9009351457161975,0.9484506096777277,non-Hispanic Black
Meets guidelines,12,1,0,Married,75.44244799788136,2.881894836118392,0.3514605892469768,1,0.9726353601754956,0.8996220420659712,0.9469441425990895,non-Hispanic Black
Meets guidelines,13,1,0,Married,75.44244799788136,2.8515003397224246,0.34359495755343955,1,0.9713892976498515,0.8982613894350242,0.9453961854545443,non-Hispanic Black
Meets guidelines,14,1,0,Married,75.44244799788136,2.8211058433264564,0.3359212026382908,1,0.9700991507488159,0.8968496208632646,0.9438057452351147,non-Hispanic Black
Meets guidelines,15,1,0,Married,75.44244799788136,2.7907113469304883,0.3284527734260273,1,0.9687648783380928,0.8953828514022001,0.9421718140043761,non-Hispanic Black
Meets guidelines,16,1,0,Married,75.44244799788136,2.760316850534521,0.32120399254061394,1,0.9673866540776598,0.8938568538508971,0.9404933692262969,non-Hispanic Black
Meets guidelines,17,1,0,Married,75.44244799788136,2.729922354138553,0.3141900630833194,1,0.965964890948406,0.892267034534929,0.9387693741365036,non-Hispanic Black
Meets guidelines,18,1,0,Married,75.44244799788136,2.6995278577425847,0.30742705983705737,1,0.9645002656707,0.8906084097781027,0.9369987781591532,non-Hispanic Black
Meets guidelines,19,1,0,Married,75.44244799788136,2.6691333613466175,0.30093190087344185,1,0.96299374225664,0.8888755838911606,0.9351805173716431,non-Hispanic Black
Meets guidelines,20,1,0,Married,75.44244799788136,2.6387388649506494,0.2947222951695991,1,0.9614465937536415,0.8870627296896143,0.9333135150194154,non-Hispanic Black
Meets guidelines,21,1,0,Married,75.44244799788136,2.608344368554681,0.2888166616389322,1,0.9598604210496952,0.8851635727439133,0.931396682083135,non-Hispanic Black
Meets guidelines,22,1,0,Married,75.44244799788136,2.577949872158714,0.28323401503697715,1,0.9582371674359206,0.8831713807433557,0.9294289179005387,non-Hispanic Black
Meets guidelines,23,1,0,Married,75.44244799788136,2.547555375762746,0.2779938146275267,1,0.956579127481895,0.8810789594985053,0.9274091108452649,non-Hispanic Black
Meets guidelines,24,1,0,Married,75.44244799788136,2.5171608793667777,0.27311577239670476,1,0.9548889487013543,0.8788786571875631,0.925336139064968,non-Hispanic Black
Meets guidelines,25,1,0,Married,75.44244799788136,2.4867663829708104,0.26861961908248916,1,0.9531696245023549,0.8765623784379366,0.9232088712810192,non-Hispanic Black
Meets guidelines,26,1,0,Married,75.44244799788136,2.4563718865748423,0.264524828406867,1,0.9514244770599335,0.8741216096919597,0.9210261676520699,non-Hispanic Black
Meets guidelines,27,1,0,Married,75.44244799788136,2.425977390178874,0.2608503026542833,1,0.949657129049578,0.8715474570063296,0.9187868807037282,non-Hispanic Black
Meets guidelines,28,1,0,Married,75.44244799788136,2.395582893782907,0.25761402603404165,1,0.9478714636538146,0.8688306969607829,0.9164898563265538,non-Hispanic Black
Meets guidelines,29,1,0,Married,75.44244799788136,2.3651883973869388,0.2548326958763191,1,0.9460715728998336,0.8659618407048134,0.9141339348445172,non-Hispanic Black
Meets guidelines,30,1,0,Married,75.44244799788136,2.3347939009909706,0.2525213452942248,1,0.9442616951742163,0.8629312103807172,0.9117179521560058,non-Hispanic Black
Meets guidelines,31,1,0,Married,75.44244799788136,2.3043994045950034,0.2506929740425639,1,0.9424461436313328,0.8597290262869417,0.9092407409493661,non-Hispanic Black
Meets guidelines,32,1,0,Married,75.44244799788136,2.2740049081990352,0.24935820640775802,1,0.9406292280751515,0.8563455022771316,0.9067011319948717,non-Hispanic Black
Meets guidelines,33,1,0,Married,75.44244799788136,2.2436104118030675,0.24852499559394506,1,0.9388151736400284,0.8527709461372047,0.9040979555148889,non-Hispanic Black
Meets guidelines,34,1,0,Married,75.44244799788136,2.2132159154071,0.2481983928846734,1,0.9370080401111454,0.8489958611584827,0.9014300426338702,non-Hispanic Black
Meets guidelines,35,1,0,Married,75.44244799788136,2.1828214190111317,0.2483803967497977,1,0.9352116459147612,0.8450110449239887,0.8986962269096508,non-Hispanic Black
Meets guidelines,36,1,0,Married,75.44244799788136,2.1524269226151644,0.24906989222330161,1,0.9334295006180566,0.8408076815016822,0.8958953459473424,non-Hispanic Black
Meets guidelines,37,1,0,Married,75.44244799788136,2.1220324262191963,0.25026268478971275,1,0.9316647492099466,0.8363774237905245,0.8930262430969242,non-Hispanic Black
Meets guidelines,38,1,0,Married,75.44244799788136,2.091637929823228,0.2519516264040999,1,0.9299201305500252,0.8317124636306141,0.8900877692354038,non-Hispanic Black
Meets guidelines,39,1,0,Married,75.44244799788136,2.061243433427261,0.2541268249529653,1,0.9281979512852647,0.8268055883545254,0.8870787846341796,non-Hispanic Black
Meets guidelines,40,1,0,Married,75.44244799788136,2.0308489370312928,0.25677592320380616,1,0.9265000753844549,0.8216502235822308,0.8839981609119679,non-Hispanic Black
Meets guidelines,41,1,0,Married,75.44244799788136,2.000454440635325,0.2598844296550811,1,0.9248279283707252,0.8162404631044318,0.8808447830733664,non-Hispanic Black
Meets guidelines,42,1,0,Married,75.44244799788136,1.9700599442393572,0.26343608196413504,1,0.9231825144599268,0.8105710875417684,0.877617551632801,non-Hispanic Black
Meets guidelines,43,1,0,Married,75.44244799788136,1.939665447843389,0.26741322377094623,1,0.9215644442111737,0.8046375740363687,0.8743153848232732,non-Hispanic Black
Meets guidelines,44,1,0,Married,75.44244799788136,1.9092709514474213,0.2717971774651343,1,0.9199739699900936,0.7984360995030675,0.8709372208889454,non-Hispanic Black
Meets guidelines,45,1,0,Married,75.44244799788136,1.8788764550514536,0.27656859831142294,1,0.9184110265153654,0.7919635399606992,0.8674820204602122,non-Hispanic Black
Meets guidelines,46,1,0,Married,75.44244799788136,1.8484819586554855,0.2817077988437038,1,0.9168752739528042,0.7852174682316118,0.8639487690094892,non-Hispanic Black
Meets guidelines,47,1,0,Married,75.44244799788136,1.8180874622595178,0.2871950360822277,1,0.9153661413700842,0.7781961519090725,0.8603364793855018,non-Hispanic Black
Meets guidelines,48,1,0,Married,75.44244799788136,1.78769296586355,0.29301075754085787,1,0.9138828687986185,0.770898553018646,0.8566441944233901,non-Hispanic Black
Meets guidelines,49,1,0,Married,75.44244799788136,1.757298469467582,0.2991358049156781,1,0.9124245466055024,0.7633243303033731,0.8528709896274534,non-Hispanic Black
Meets guidelines,50,1,0,Married,75.44244799788136,1.7269039730716143,0.3055515766510161,1,0.9109901513108372,0.7554738445914111,0.8490159759228444,non-Hispanic Black
Meets guidelines,51,1,0,Married,75.44244799788136,1.6965094766756466,0.3122401522366733,1,0.9095785773637429,0.747348167290143,0.8450783024719812,non-Hispanic Black
Meets guidelines,52,1,0,Married,75.44244799788136,1.6661149802796784,0.3191843821478863,1,0.9081886646985124,0.7389490917090882,0.8410571595508967,non-Hispanic Black
Meets guidelines,53,1,0,Married,75.44244799788136,1.6357204838837112,0.3263679478885187,1,0.9068192221270434,0.7302791466499875,0.8369517814801658,non-Hispanic Black
Meets guidelines,54,1,0,Married,75.44244799788136,1.605325987487743,0.3337753967480014,1,0.9054690467895093,0.7213416115127453,0.8327614496044626,non-Hispanic Black
Meets guidelines,55,1,0,Married,75.44244799788136,1.5749314910917749,0.341392155743357,1,0.9041369399915273,0.7121405320423703,0.8284854953142035,non-Hispanic Black
Meets guidelines,56,1,0,Married,75.44244799788136,1.5445369946958076,0.34920452888729164,1,0.902821719814203,0.702680735774434,0.8241233031021102,non-Hispanic Black
Meets guidelines,57,1,0,Married,75.44244799788136,1.5141424982998395,0.35719968148247555,1,0.9015222309048817,0.6929678462145115,0.8196743136469234,non-Hispanic Black
Meets guidelines,58,1,0,Married,75.44244799788136,1.4837480019038718,0.36536561465257866,1,0.9002373518516107,0.6830082948011388,0.8151380269158643,non-Hispanic Black
Meets guidelines,59,1,0,Married,75.44244799788136,1.453353505507904,0.3736911328265887,1,0.8989660005220312,0.6728093297441083,0.810514005276832,non-Hispanic Black
Meets guidelines,60,1,0,Married,75.44244799788136,1.422959009111936,0.3821658064236903,1,0.8977071377145969,0.6623790208940917,0.8058018766107087,non-Hispanic Black
Meets guidelines,61,1,0,Married,75.44244799788136,1.3925645127159683,0.3907799315589376,1,0.8964597694319616,0.6517262598808002,0.8010013374135448,non-Hispanic Black
Meets guidelines,62,1,0,Married,75.44244799788136,1.3621700163200006,0.3995244882137193,1,0.8952229480467706,0.6408607548515515,0.7961121558778091,non-Hispanic Black
Meets guidelines,63,1,0,Married,75.44244799788136,1.3317755199240324,0.4083910979920456,1,0.8939957725915056,0.6297930192474657,0.791134174941325,non-Hispanic Black
Meets guidelines,64,1,0,Married,75.44244799788136,1.3013810235280647,0.41737198231236217,1,0.892777388367993,0.6185343541684629,0.7860673152919814,non-Hispanic Black
Meets guidelines,65,1,0,Married,75.44244799788136,1.270986527132097,0.42645992166092334,1,0.8915669860395878,0.6070968239989573,0.7809115783157942,non-Hispanic Black
Meets guidelines,66,1,0,Married,75.44244799788136,1.240592030736129,0.435648216351472,1,0.8903638003402391,0.5954932250920025,0.7756670489754379,non-Hispanic Black
Meets guidelines,67,1,0,Married,75.44244799788136,1.2101975343401612,0.4449306490913892,1,0.8891671085096656,0.5837370474389061,0.7703338986059444,non-Hispanic Black
Meets guidelines,68,1,0,Married,75.44244799788136,1.1798030379441935,0.45430144954098356,1,0.8879762285425538,0.571842429382199,0.764912387613894,non-Hispanic Black
Meets guidelines,69,1,0,Married,75.44244799788136,1.1494085415482258,0.4637552609649626,1,0.8867905173217109,0.5598241055603181,0.7594028680661224,non-Hispanic Black
Meets guidelines,70,1,0,Married,75.44244799788136,1.1190140451522577,0.47328710900869714,1,0.8856093686901436,0.5476973484002529,0.7538057861537156,non-Hispanic Black
Meets guidelines,71,1,0,Married,75.44244799788136,1.08861954875629,0.4828923725825746,1,0.8844322115046623,0.5354779035974293,0.7481216845168934,non-Hispanic Black
Meets guidelines,72,1,0,Married,75.44244799788136,1.0582250523603223,0.49256675680209455,1,0.8832585077035131,0.5231819201378397,0.7423512044162822,non-Hispanic Black
Meets guidelines,73,1,0,Married,75.44244799788136,1.0278305559643541,0.5023062679064708,1,0.8820877504123509,0.5108258755234822,0.7364950877360678,non-Hispanic Black
Meets guidelines,74,1,0,Married,75.44244799788136,0.9974360595683864,0.5121071900620111,1,0.88091946210627,0.49842649695621505,0.7305541788045852,non-Hispanic Black
Meets guidelines,75,1,0,Married,75.44244799788136,0.9670415631724187,0.5219660639464775,1,0.8797531928403672,0.4860006793150236,0.7245294260180741,non-Hispanic Black
Meets guidelines,76,1,0,Married,75.44244799788136,0.9366470667764506,0.5318796670054566,1,0.8785885185571531,0.4735654008255656,0.7184218832535888,non-Hispanic Black
Meets guidelines,77,1,0,Married,75.44244799788136,0.9062525703804829,0.5418449952702162,1,0.8774250394758875,0.46113763736717595,0.7122327110574173,non-Hispanic Black
Meets guidelines,78,1,0,Married,75.44244799788136,0.8758580739845152,0.5518592466276288,1,0.8762623785663876,0.44873427639019853,0.7059631775958337,non-Hispanic Black
Meets guidelines,79,1,0,Married,75.44244799788136,0.8454635775885475,0.5619198054357357,1,0.8751001801079464,0.4363720314249612,0.699614659355582,non-Hispanic Black
Meets guidelines,80,1,0,Married,75.44244799788136,0.8150690811925794,0.5720242283828056,1,0.8739381083325451,0.4240673581528268,0.693188641582175,non-Hispanic Black
Meets guidelines,81,1,0,Married,75.44244799788136,0.7846745847966117,0.5821702314928523,1,0.8727758461504732,0.4118363729799947,0.6866867184448834,non-Hispanic Black
Meets guidelines,82,1,0,Married,75.44244799788136,0.754280088400644,0.5923556781861944,1,0.8716130939557133,0.39969477500704403,0.6801105929181885,non-Hispanic Black
Meets guidelines,83,1,0,Married,75.44244799788136,0.7238855920046758,0.602578568309477,1,0.8704495685079102,0.38765777222306985,0.6734620763704828,non-Hispanic Black
Meets guidelines,84,1,0,Married,75.44244799788136,0.6934910956087081,0.6128370280554691,1,0.8692850018874039,0.3757400126745326,0.666743087851906,non-Hispanic Black
Meets guidelines,85,1,0,Married,75.44244799788136,0.6630965992127404,0.6231293006987462,1,0.8681191405196028,0.36395552126787417,0.6599556530744184,non-Hispanic Black
Meets guidelines,86,1,0,Married,75.44244799788136,0.6327021028167723,0.6334537380789895,1,0.8669517442648925,0.3523176427640823,0.653101903078517,non-Hispanic Black
Meets guidelines,87,1,0,Married,75.44244799788136,0.6023076064208046,0.6438087927689943,1,0.8657825855702511,0.3408389914153979,0.6461840725823836,non-Hispanic Black
Meets guidelines,88,1,0,Married,75.44244799788136,0.5719131100248369,0.6541930108695615,1,0.8646114486788176,0.3295314075820617,0.639204498010738,non-Hispanic Black
Meets guidelines,89,1,0,Married,75.44244799788136,0.5415186136288692,0.6646050253782186,1,0.8634381288937395,0.31840592155318,0.6321656152022005,non-Hispanic Black
Meets guidelines,90,1,0,Married,75.44244799788136,0.5111241172329011,0.6750435500831564,1,0.8622624318927736,0.3074727246831132,0.6250699567955819,non-Hispanic Black
Meets guidelines,91,1,0,Married,75.44244799788136,0.48072962083693344,0.6855073739379083,1,0.8610841730902554,0.2967411478457766,0.6179201492971712,non-Hispanic Black
Meets guidelines,92,1,0,Married,75.44244799788136,0.45033512444096574,0.695995355876109,1,0.8599031770432214,0.28621964710611936,0.6107189098327858,non-Hispanic Black
Meets guidelines,93,1,0,Married,75.44244799788136,0.4199406280449976,0.706506420029191,1,0.8587192768986467,0.275915796412758,0.6034690425900728,non-Hispanic Black
Meets guidelines,94,1,0,Married,75.44244799788136,0.3895461316490299,0.7170395513131084,1,0.85753231387893,0.26583628702986334,0.5961734349582872,non-Hispanic Black
Meets guidelines,95,1,0,Married,75.44244799788136,0.3591516352530622,0.7275937913531366,1,0.8563421368029333,0.25598693335115486,0.5888350533744967,non-Hispanic Black
Does not meet guidelines,0,0,1,Not Married,75.44244799788136,-0.9205891546303617,0.5557785592328225,1,0.5420844000617627,0.11816582112670533,0.2848378651924891,Hispanic
Does not meet guidelines,1,0,1,Not Married,75.44244799788136,-0.9509836510263296,0.5479190640493451,1,0.5306957778446136,0.11661275344942594,0.27868704484226964,Hispanic
Does not meet guidelines,2,0,1,Not Married,75.44244799788136,-0.9813781474222973,0.5401790490735426,1,0.5193335530483512,0.11505358858238719,0.2726184146912819,Hispanic
Does not meet guidelines,3,0,1,Not Married,75.44244799788136,-1.0117726438182653,0.5325637237277536,1,0.5080123777260726,0.11348800151086484,0.26663308483839854,Hispanic
Does not meet guidelines,4,0,1,Not Married,75.44244799788136,-1.042167140214233,0.5250785132406709,1,0.4967467323445673,0.11191567370462799,0.26073205924499665,Hispanic
Does not meet guidelines,5,0,1,Not Married,75.44244799788136,-1.0725616366102009,0.5177290611572655,1,0.48555085504517703,0.11033629559302562,0.25491623703093785,Hispanic
Does not meet guidelines,6,0,1,Not Married,75.44244799788136,-1.1029561330061686,0.5105212306359272,1,0.4744386731398877,0.10874956934152953,0.24918641398865585,Hispanic
Does not meet guidelines,7,0,1,Not Married,75.44244799788136,-1.1333506294021365,0.5034611043136775,1,0.46342373746859894,0.1071552119478894,0.24354328430151942,Hispanic
Does not meet guidelines,8,0,1,Not Married,75.44244799788136,-1.1637451257981044,0.49655498250139596,1,0.45251916018931376,0.10555295867373851,0.23798744245232487,Hispanic
Does not meet guidelines,9,0,1,Not Married,75.44244799788136,-1.194139622194072,0.48980937945354164,1,0.44173755651076263,0.10394256682416621,0.23251938530755412,Hispanic
Does not meet guidelines,10,0,1,Not Married,75.44244799788136,-1.22453411859004,0.48323101744181673,1,0.43109099080857544,0.10232381988328429,0.2271395143629127,Hispanic
Does not meet guidelines,11,0,1,Not Married,75.44244799788136,-1.254928614986008,0.47682681835078355,1,0.42059092749357846,0.10069653200798873,0.22184813813563184,Hispanic
Does not meet guidelines,12,0,1,Not Married,75.44244799788136,-1.2853231113819756,0.47060389250695417,1,0.41024818692615983,0.09906055287480435,0.21664547468907333,Hispanic
Does not meet guidelines,13,0,1,Not Married,75.44244799788136,-1.3157176077779436,0.4645695244528535,1,0.4000729065959856,0.09741577286576909,0.2115316542753091,Hispanic
Does not meet guidelines,14,0,1,Not Married,75.44244799788136,-1.3461121041739113,0.45873115538569215,1,0.3900745077136304,0.09576212856867333,0.20650672208155824,Hispanic
Does not meet guidelines,15,0,1,Not Married,75.44244799788136,-1.3765066005698792,0.45309636199832976,1,0.38026166729167693,0.09409960855458721,0.20157064106663816,Hispanic
Does not meet guidelines,16,0,1,Not Married,75.44244799788136,-1.4069010969658469,0.44767283148996084,1,0.3706422957291391,0.09242825938153641,0.1967232948739262,Hispanic
Does not meet guidelines,17,0,1,Not Married,75.44244799788136,-1.4372955933618148,0.4424683325570817,1,0.3612235198558944,0.09074819175757395,0.19196449080771907,Hispanic
Does not meet guidelines,18,0,1,Not Married,75.44244799788136,-1.4676900897577827,0.43749068223327625,1,0.35201167134411243,0.08905958677962425,0.18729396286032146,Hispanic
Does not meet guidelines,19,0,1,Not Married,75.44244799788136,-1.4980845861537504,0.43274770852024014,1,0.34301228035194137,0.08736270214677541,0.1827113747776773,Hispanic
Does not meet guidelines,20,0,1,Not Married,75.44244799788136,-1.5284790825497183,0.4282472088427289,1,0.33423007423106577,0.0856578782287594,0.17821632315187777,Hispanic
Does not meet guidelines,21,0,1,Not Married,75.44244799788136,-1.5588735789456862,0.42399690446646526,1,0.32566898110386666,0.08394554385295298,0.17380834052943228,Hispanic
Does not meet guidelines,22,0,1,Not Married,75.44244799788136,-1.589268075341654,0.420004391139176,1,0.3173321380970537,0.08222622165729215,0.1694868985247607,Hispanic
Does not meet guidelines,23,0,1,Not Married,75.44244799788136,-1.6196625717376216,0.4162770863484115,1,0.30922190400571753,0.08050053284309412,0.16525141092896112,Hispanic
Does not meet guidelines,24,0,1,Not Married,75.44244799788136,-1.6500570681335895,0.4128221737319153,1,0.3013398761533503,0.07876920115211394,0.16110123680451346,Hispanic
Does not meet guidelines,25,0,1,Not Married,75.44244799788136,-1.6804515645295575,0.40964654532200373,1,0.2936869112078838,0.07703305588745363,0.15703568355719516,Hispanic
Does not meet guidelines,26,0,1,Not Married,75.44244799788136,-1.7108460609255252,0.4067567424484186,1,0.2862631497094803,0.07529303379937448,0.15305400997710436,Hispanic
Does not meet guidelines,27,0,1,Not Married,75.44244799788136,-1.741240557321493,0.4041588962570708,1,0.2790680440609674,0.07355017966569001,0.14915542924130584,Hispanic
Does not meet guidelines,28,0,1,Not Married,75.44244799788136,-1.771635053717461,0.4018586689169543,1,0.2721003897249317,0.0718056454130171,0.14533911187122953,Hispanic
Does not meet guidelines,29,0,1,Not Married,75.44244799788136,-1.8020295501134287,0.3998611966760051,1,0.2653583593613534,0.070060687650158,0.14160418863855878,Hispanic
Does not meet guidelines,30,0,1,Not Married,75.44244799788136,-1.8324240465093966,0.39817103598091524,1,0.25883953962554057,0.06831666351821312,0.13794975341394014,Hispanic
Does not meet guidelines,31,0,1,Not Married,75.44244799788136,-1.8628185429053645,0.3967921138890636,1,0.2525409703278001,0.06657502480306447,0.1343748659534312,Hispanic
Does not meet guidelines,32,0,1,Not Married,75.44244799788136,-1.8932130393013322,0.39572768396774555,1,0.24645918563418245,0.0648373103034118,0.13087855461816533,Hispanic
Does not meet guidelines,33,0,1,Not Married,75.44244799788136,-1.9236075356973001,0.39498028879412217,1,0.24059025696281075,0.06310513649978831,0.12745981902326164,Hispanic
Does not meet guidelines,34,0,1,Not Married,75.44244799788136,-1.9540020320932678,0.39455173003902577,1,0.2349298372043472,0.061380186624624196,0.12411763261253404,Hispanic
Does not meet guidelines,35,0,1,Not Married,75.44244799788136,-1.9843965284892358,0.3944430469423645,1,0.2294732058701061,0.059664198287777026,0.12085094515605767,Hispanic
Does not meet guidelines,36,0,1,Not Married,75.44244799788136,-2.0147910248852035,0.39465450377393685,1,0.2242153147495225,0.05795894986312437,0.11765868516813284,Hispanic
Does not meet guidelines,37,0,1,Not Married,75.44244799788136,-2.045185521281171,0.39518558663040365,1,0.21915083364246826,0.056266245886959255,0.11453976224364401,Hispanic
Does not meet guidelines,38,0,1,Not Married,75.44244799788136,-2.0755800176771393,0.3960350096585757,1,0.21427419572347292,0.05458790175544093,0.11149306931124321,Hispanic
Does not meet guidelines,39,0,1,Not Married,75.44244799788136,-2.105974514073107,0.39720073053005317,1,0.20957964209601956,0.052925728034111164,0.10851748480219531,Hispanic
Does not meet guidelines,40,0,1,Not Married,75.44244799788136,-2.1363690104690747,0.3986799747359223,1,0.2050612651069354,0.05128151470602622,0.1056118747341029,Hispanic
Does not meet guidelines,41,0,1,Not Married,75.44244799788136,-2.166763506865043,0.4004692680353279,1,0.20071305001395728,0.04965701568570216,0.10277509470908677,Hispanic
Does not meet guidelines,42,0,1,Not Married,75.44244799788136,-2.1971580032610105,0.40256447618928687,1,0.19652891463352037,0.04805393391397021,0.1000059918263267,Hispanic
Does not meet guidelines,43,0,1,Not Married,75.44244799788136,-2.227552499656978,0.4049608509496275,1,0.19250274663965264,0.046473907324947474,0.09730340650917366,Hispanic
Does not meet guidelines,44,0,1,Not Married,75.44244799788136,-2.2579469960529464,0.4076530811580183,1,0.1886284382368838,0.04491849594228379,0.09466617424732619,Hispanic
Does not meet guidelines,45,0,1,Not Married,75.44244799788136,-2.288341492448914,0.4106353477440699,1,0.1848999179880946,0.043389170319827974,0.0920931272548198,Hispanic
Does not meet guidelines,46,0,1,Not Married,75.44244799788136,-2.3187359888448817,0.4139013813937428,1,0.18131117963978838,0.041887301494373794,0.08958309604481168,Hispanic
Does not meet guidelines,47,0,1,Not Married,75.44244799788136,-2.34913048524085,0.4174445216862856,1,0.17785630784977924,0.04041415256783325,0.08713491092235488,Hispanic
Does not meet guidelines,48,0,1,Not Married,75.44244799788136,-2.379524981636817,0.42125777656397384,1,0.1745295007832935,0.03897087198559262,0.08474740339654455,Hispanic
Does not meet guidelines,49,0,1,Not Married,75.44244799788136,-2.4099194780327853,0.4253338810967709,1,0.17132508960077045,0.03755848852924543,0.08241940751358663,Hispanic
Does not meet guidelines,50,0,1,Not Married,75.44244799788136,-2.4403139744287534,0.4296653546256075,1,0.16823755491241982,0.03617790799729078,0.08014976111248942,Hispanic
Does not meet guidelines,51,0,1,Not Married,75.44244799788136,-2.4707084708247207,0.4342445555050104,1,0.16526154031948304,0.03482991150820895,0.0779373070052056,Hispanic
Does not meet guidelines,52,0,1,Not Married,75.44244799788136,-2.501102967220689,0.439063732810428,1,0.16239186319931567,0.03351515532756366,0.0757808940831653,Hispanic
Does not meet guidelines,53,0,1,Not Married,75.44244799788136,-2.5314974636166565,0.44411507452077975,1,0.15962352292046839,0.032234172094939145,0.07367937835223547,Hispanic
Does not meet guidelines,54,0,1,Not Married,75.44244799788136,-2.561891960012624,0.44939075182657734,1,0.15695170669493685,0.03098737330768152,0.07163162389821784,Hispanic
Does not meet guidelines,55,0,1,Not Married,75.44244799788136,-2.5922864564085923,0.4548829593438329,1,0.15437179328810302,0.029775052906298935,0.06963650378506353,Hispanic
Does not meet guidelines,56,0,1,Not Married,75.44244799788136,-2.62268095280456,0.4605839511305596,1,0.1518793548132446,0.02859739180042494,0.06769290088803145,Hispanic
Does not meet guidelines,57,0,1,Not Married,75.44244799788136,-2.6530754492005277,0.46648607250394974,1,0.14947015683774179,0.02745446317371548,0.06579970866405406,Hispanic
Does not meet guidelines,58,0,1,Not Married,75.44244799788136,-2.683469945596496,0.4725817877413081,1,0.14714015702320077,0.026346238410071318,0.06395583186160113,Hispanic
Does not meet guidelines,59,0,1,Not Married,75.44244799788136,-2.7138644419924636,0.47886370381651305,1,0.14488550251266305,0.025272593491246845,0.062160187172344915,Hispanic
Does not meet guidelines,60,0,1,Not Married,75.44244799788136,-2.7442589383884313,0.4853245903768481,1,0.14270252626584212,0.024233315726336507,0.06041170382693493,Hispanic
Does not meet guidelines,61,0,1,Not Married,75.44244799788136,-2.7746534347843994,0.49195739620370554,1,0.14058774252885017,0.023228110685989376,0.0587093241371865,Hispanic
Does not meet guidelines,62,0,1,Not Married,75.44244799788136,-2.805047931180367,0.4987552624264649,1,0.13853784160894891,0.022256609227745226,0.05705200398697342,Hispanic
Does not meet guidelines,63,0,1,Not Married,75.44244799788136,-2.835442427576335,0.5057115327735191,1,0.13654968410819823,0.021318374512974154,0.055438713274094706,Hispanic
Does not meet guidelines,64,0,1,Not Married,75.44244799788136,-2.865836923972303,0.5128197611497436,1,0.13462029475305962,0.020412908930006347,0.05386843630535902,Hispanic
Does not meet guidelines,65,0,1,Not Married,75.44244799788136,-2.8962314203682706,0.5200737168274379,1,0.13274685594051044,0.019539660851741286,0.052340172147096506,Hispanic
Does not meet guidelines,66,0,1,Not Married,75.44244799788136,-2.9266259167642383,0.5274673875295229,1,0.13092670110539492,0.018698031169011153,0.050852934933269735,Hispanic
Does not meet guidelines,67,0,1,Not Married,75.44244799788136,-2.9570204131602065,0.5349949806710542,1,0.1291573079988434,0.017887379553019625,0.049405754133313,Hispanic
Does not meet guidelines,68,0,1,Not Married,75.44244799788136,-2.9874149095561737,0.5426509230091768,1,0.12743629195379502,0.017107030411140745,0.0479976747817816,Hispanic
Does not meet guidelines,69,0,1,Not Married,75.44244799788136,-3.017809405952142,0.5504298589336241,1,0.12576139920107224,0.016356278510169873,0.04662775767184284,Hispanic
Does not meet guidelines,70,0,1,Not Married,75.44244799788136,-3.04820390234811,0.5583266476106571,1,0.12413050028811805,0.01563439424974552,0.04529507951458782,Hispanic
